id,release_date,original_title,title
247283,2010-09-09,Anarchija Žirmūnuose,Anarchy Girls
50779,2010-06-04,And Everything Is Going Fine,And Everything Is Going Fine
33107,2010-02-25,And Soon the Darkness,And Soon the Darkness
44629,2010-06-03,Animal Kingdom,Animal Kingdom
347396,2010-05-01,Animowana historia Polski,Animated History of Poland
44566,2010-09-24,Anjaana Anjaani,Anjaana Anjaani
44009,2010-11-05,Another Year,Another Year
45014,2010-04-28,Anton Chekhov's The Duel,Anton Chekhov's The Duel
56623,2010-01-29,"Ao, le dernier néandertal",Ao: The Last Hunter
63696,2010-12-17,Aparecida - O Milagre,Aparecida - O Milagre
80121,2010-02-12,Arabia 3D,Arabia 3D
45556,2010-08-04,Arctic Blast,Arctic Blast
67203,2010-08-20,Arctic Predator,Frost Giant
37828,2010-05-27,Armadillo,Armadillo
478629,2010-10-20,Around the Country,Around the Country
42949,2010-08-22,Arthur 3: la guerre des deux mondes,Arthur 3: The War of the Two Worlds
284321,2010-04-21,Arvet,Wallander 24 - The Heritage
35656,2010-01-25,As Good As Dead,As Good As Dead
78098,2010-07-26,As If I Am Not There,As If I Am Not There
24243,2010-05-22,As Melhores Coisas do Mundo,The Best Things in the World
153717,2010-12-24,Aschenputtel,Aschenputtel
379979,2010-01-29,ASD - Alma sin dueño (Sin alma),ASD - Alma sin dueño (Sin alma)
57051,2010-11-16,Assassin's Creed: Ascendance,Assassin's Creed: Ascendance
51590,2010-03-01,Assault of the Sasquatch,Assault of the Sasquatch
103261,2010-03-15,Astro Boy vs The Junkyard Pirates,Astro Boy vs The Junkyard Pirates
39446,2010-05-19,At Risk,At Risk
83975,2011-01-01,"Atlantis: End of a World, Birth of a Legend","Atlantis: End of a World, Birth of a Legend"
444167,2010-03-10,Atmósfera,Atmosphere
71622,2010-10-15,Atrocious,Atrocious
62321,2010-12-09,Attenberg,Attenberg
72355,2010-10-13,Au fond des bois,Deep in the Woods
67404,2010-10-29,Autobiografia lui Nicolae Ceaușescu,The Autobiography of Nicolae Ceausescu
50737,2010-12-02,Av Mevsimi,Hunting Season
278698,2010-06-22,Avatar Spirits,Avatar Spirits
111332,2010-02-07,Avatar: Creating the World of Pandora,Avatar: Creating the World of Pandora
49833,2010-03-12,Ay Lav Yu,Ay Lav Yu
30587,2010-01-19,Aziz Ansari: Intimate Moments for a Sensual Evening,Aziz Ansari: Intimate Moments for a Sensual Evening
72641,2010-04-06,Azureus Rising,Azureus Rising
63555,2010-05-17,Año bisiesto,Leap Year
40817,2010-01-29,Baciami ancora,Kiss Me Again
59392,2010-07-10,Backlight,Backlight
126223,2010-07-13,Backyard Wedding,Backyard Wedding
333772,2010-10-22,Bad Things That Could Happen,Bad Things That Could Happen
44160,2010-04-09,Bal,Honey
56812,2010-12-17,Balada triste de trompeta,The Last Circus
54551,2010-12-13,Banana,Banana
52696,2010-12-10,Band Baaja Baaraat,Band Baaja Baaraat
74495,2010-01-16,BANDAGE バンデイジ,Bandage
41499,2010-03-26,Barbe Bleue,Bluebeard
34134,2010-01-25,Barbie in A Mermaid Tale,Barbie in A Mermaid Tale
44874,2010-09-14,Barbie: A Fashion Fairytale,Barbie: A Fashion Fairytale
46829,2010-10-26,Barney's Version,Barney's Version
44594,2010-03-13,Barry Munday,Barry Munday
44186,2010-08-20,Basement,Basement
24246,2010-07-25,Basement Jack,Basement Jack
43200,2010-04-09,Basilicata Coast to Coast,Basilicata Coast to Coast
39830,2010-01-23,Bass Ackwards,Bass Ackwards
76292,2010-10-28,Bastardi,Bastardi
40662,2010-07-27,Batman: Under the Red Hood,Batman: Under the Red Hood
150308,2010-12-18,Battle of the Bulbs,Battle of the Bulbs
44224,2010-06-04,Bear,Bear
110561,2010-06-20,Bear Nation,Bear Nation
51764,2010-06-08,BearCity,BearCity
44745,2010-08-31,Beatdown,Beatdown
226247,2010-04-02,Beautiful Darling,Beautiful Darling
39285,2010-07-20,Beauty & the Briefcase,Beauty & the Briefcase
30844,2010-02-11,Beauty and the Beast,Beauty and the Beast
60163,2010-09-04,BECK,BECK
119671,2010-06-21,Beck 26 - Levande begravd,Beck 26 - Buried Alive
64458,2010-12-10,Bed & Breakfast: Love is a Happy Accident,Bed & Breakfast
62948,2010-01-01,Bedrooms,Bedrooms
62489,2010-10-07,Bedways,Bedways
91911,2010-04-23,Behind the Burly Q,Behind the Burly Q
123413,2010-11-18,Bekas,Bekas
63319,2010-11-10,Belle épine,Belle épine
25642,2010-03-12,Ben 10 Alien Swarm,Ben 10 Alien Swarm
55003,2010-08-19,Benda Bilili!,Benda Bilili!
43418,2010-04-15,Beneath Hill 60,Beneath Hill 60
44951,2010-11-16,Beneath the Blue,Beneath the Blue
49004,2010-11-05,Beneath the Dark,Beneath the Dark
48415,2010-10-01,Benvenuti al sud,Welcome to the South
55890,2010-07-16,Bereavement,Bereavement
84738,2010-10-15,Beware,Beware
75090,2010-04-22,Beware the Gonzo,Beware the Gonzo
51499,2010-11-30,Beyoncé: I Am... World Tour,Beyoncé: I Am... World Tour
50037,2010-12-03,Beyond the Black Rainbow,Beyond the Black Rainbow
62325,2010-11-05,Bhutto,Bhutto
51403,2010-06-08,Bibliothèque Pascal,Bibliothèque Pascal
43700,2010-08-14,Big Money Rustlas,Big Money Rustlas
150782,2010-01-18,Bikini Frankenstein,Bikini Frankenstein
70364,2010-03-02,Bikini Jones and the Temple of Eros,Bikini Jones and the Temple of Eros
50344,2010-11-22,Bill Bailey: Dandelion Mind,Bill Bailey: Dandelion Mind
46967,2010-09-18,Bill Burr: Let It Go,Bill Burr: Let It Go
32930,2010-02-18,Bill Maher: But I'm Not Wrong,Bill Maher: But I'm Not Wrong
49586,2010-11-15,Billy Connolly: Live in London 2010,Billy Connolly: Live in London 2010
40016,2010-02-27,Birdemic: Shock and Terror,Birdemic: Shock and Terror
37235,2010-03-31,Bis nichts mehr bleibt,Until Nothing Remains
52817,2010-07-08,Bitter Feast,Bitter Feast
45958,2010-10-20,Biutiful,Biutiful
41215,2010-06-07,Black Death,Black Death
244490,2010-04-16,Black Forest,Black Forest
86841,2010-01-18,Black Panther,Black Panther
40690,2010-06-28,Black Sabbath - Paranoid - Classic Albums,Classic Albums: Black Sabbath - Paranoid
44214,2010-12-03,Black Swan,Black Swan
69485,2010-07-30,Blame,Blame
42058,2010-03-11,Blanc comme neige,White Snow
112153,2010-05-22,Blokes,Blocks
41894,2010-02-01,Blood Done Sign My Name,Blood Done Sign My Name
79773,2010-11-29,Blood in the Mobile,Blood in the Mobile
37259,2010-02-19,Blood Into Wine,Blood Into Wine
190776,2010-05-02,Blood of Havana,Blood of Havana
12685,2010-06-10,BloodRayne: The Third Reich,BloodRayne: The Third Reich
67198,2010-02-06,Bloodworth,Bloodworth
51736,2010-06-23,Bloomington,Bloomington
46705,2010-12-26,Blue Valentine,Blue Valentine
42863,2010-01-14,blur | No Distance Left to Run,blur | No Distance Left to Run
42748,2010-02-10,Bo,Bo
88237,2010-10-03,Boca do Lixo,Boca
78083,2010-07-01,Boggy Creek,Boggy Creek
82531,2010-11-27,Bold Native,Bold Native
65766,2010-11-12,Bon appétit,Bon Appétit
68803,2010-08-23,Bond of Silence,Bond of Silence
43944,2010-09-02,Bonded by Blood,Bonded by Blood
72024,2010-02-09,Boobs: An American Obsession,Boobs: An American Obsession
46103,2010-10-19,Born to Raise Hell,Born to Raise Hell
182865,2010-05-30,Bottle,Bottle
62965,2010-03-04,Boxhagener Platz,Boxhagener Platz
47059,2010-10-22,Boxing Gym,Boxing Gym
39356,2010-03-25,Boy,Boy
80188,2010-08-11,Boy Wonder,Boy Wonder
56835,2010-10-14,Briefgeheim,The Secret Letter
62728,2010-09-13,Brighton Rock,Brighton Rock
136563,2010-07-16,Brijes 3D,Guardians of the Lost Code
50493,2010-11-12,Brilliantlove,Brilliantlove
26390,2010-03-04,Brooklyn's Finest,Brooklyn's Finest
48375,2010-10-22,Brother's Justice,Brother's Justice
51462,2010-03-13,Brotherhood,Brotherhood
70761,2010-03-24,Brownian Movement,Brownian Movement
73128,2010-12-22,Bruc: la llegenda,Bruc: The Manhunt
74228,2010-02-17,Bróder,Bróder
50006,2010-06-30,Bröderna Karlsson,The Karlsson Brothers
88274,2010-05-28,Buna! Ce faci?,Hello! How Are You?
30618,2010-09-01,Bunraku,Bunraku
26388,2010-09-24,Buried,Buried
50204,2010-10-29,Burke & Hare,Burke & Hare
42297,2010-11-23,Burlesque,Burlesque
39957,2010-08-17,Burning Bright,Burning Bright
45013,2010-04-23,Burning Palms,Burning Palms
45061,2010-03-17,Bus Palladium,Bus Palladium
44737,2010-05-07,Bébés,Babies
72995,2010-01-01,C'era una volta la città dei matti...,Once Upon a Time the City of Fools
61940,2011-01-01,C'è chi dice no,Some Say No
39097,2010-05-09,C.i.S.: Chaoten im Sondereinsatz,C.i.S.: Chaoten im Sondereinsatz
27004,2010-03-01,Ca$h,Ca$h
78059,2010-11-27,Call Me Mrs. Miracle,Call Me Mrs. Miracle
76142,2010-05-05,Cameraman: The Life and Work of Jack Cardiff,Cameraman: The Life and Work of Jack Cardiff
45778,2010-08-13,Camp Hell,Camp Hell
44244,2010-09-17,Camp Rock 2: The Final Jam,Camp Rock 2: The Final Jam
223820,2010-05-11,Campamento Flipy,Campamento Flipy
38277,2010-04-21,Camping 2,Camping 2
264577,2010-01-06,Camus,Camus
79462,2010-01-24,Candyman: The David Klein Story,Candyman: The David Klein Story
54487,2010-01-26,Cane Toads: The Conquest,Cane Toads: The Conquest
86569,2010-10-01,Cannibal,Cannibal
99779,2010-08-18,Cappuccino,Cappuccino
57018,2010-10-06,Captifs,Caged
183392,2010-11-16,Capturing Avatar,Capturing Avatar
47261,2010-05-06,Carancho,Carancho
43434,2010-07-07,Carlos,Carlos
62077,2010-10-09,Carne de neón,Neon Flesh
52461,2010-12-10,Carrie Fisher: Wishful Drinking,Carrie Fisher: Wishful Drinking
45324,2010-09-16,Casino Jack,Casino Jack
44999,2010-05-09,Casino Jack and the United States of Money,Casino Jack and the United States of Money
266558,2010-12-09,Casus Belli,Casus Belli
62368,2010-07-17,Cat Shit One,Cat Shit One
42296,2010-09-17,Catfish,Catfish
39691,2010-07-29,Cats & Dogs: The Revenge of Kitty Galore,Cats & Dogs: The Revenge of Kitty Galore
41042,2010-07-13,Caught in the Crossfire,Caught in the Crossfire
92119,2010-03-10,Caught Inside,Caught Inside
59490,2010-11-03,Cave of Forgotten Dreams,Cave of Forgotten Dreams
37925,2010-02-17,Celine: Through the Eyes of the World,Celine: Through the Eyes of the World
36801,2010-04-14,Cemetery Junction,Cemetery Junction
23759,2010-02-15,Centurion,Centurion
55246,2010-10-08,Ceremony,Ceremony
53456,2010-09-15,Ces amours-là,What War May Bring
38033,2010-10-01,Chain Letter,Chain Letter
37950,2010-07-30,Charlie St. Cloud,Charlie St. Cloud
51597,2010-07-16,Chasing 3000,Chasing 3000
68197,2010-11-19,Chasing Madoff,Chasing Madoff
48946,2010-08-11,Chatroom,Chatroom
36566,2010-04-20,Cheech & Chong's Hey Watch This,Cheech & Chong's Hey Watch This
47320,2010-10-08,Cherry,Cherry
47259,2010-07-10,Cherry Tree Lane,Cherry Tree Lane
46711,2010-07-09,Cheung Gong 7 hou: Oi dei kau,CJ7: The Cartoon
63498,2010-11-19,Chico & Rita,Chico & Rita
41520,2010-04-02,Chico Xavier,Chico Xavier
144161,2010-05-28,Chicogrande,Chicogrande
69940,2010-01-01,Chihuahua: The Movie,Chihuahua: The Movie
42850,2010-08-10,Children of Invention,Children of Invention
28211,2010-02-25,Chloe,Chloe
52060,2010-12-12,Christmas Cupid,Christmas Cupid
76706,2010-12-04,Christmas Mail,Christmas Mail
91530,2010-10-22,Chrzest,The Christening
38372,2010-01-08,Ciacho,Ciacho
309337,2010-09-09,Cigarettes et bas nylons,Cigarettes et bas nylons
313809,2010-04-01,Cinco,Five
256853,2010-09-29,"Cine Gibi 5: Luz, Câmera, Ação!","Cine Gibi 5: Luz, Câmera, Ação!"
81622,2010-01-29,Cinema Komunisto,Cinema Komunisto
47654,2010-09-11,Circle,Circle
39397,2010-08-15,Circle of Pain,Circle of Pain
63834,2010-07-23,Cirkus Columbia,Cirkus Columbia
49720,2010-11-15,Clarkson: The Italian Job,Clarkson: The Italian Job
18823,2010-03-26,Clash of the Titans,Clash of the Titans
259849,2010-08-14,Class,Class
102752,2010-05-16,Cleveland contre Wall Street,Cleveland Versus Wall Street
59903,2010-02-19,Click,Click
45274,2010-11-05,Client 9: The Rise and Fall of Eliot Spitzer,Client 9: The Rise and Fall of Eliot Spitzer
90842,2010-10-11,co2,co2
39213,2010-06-13,Coach,Coach
55934,2010-03-13,Cold Weather,Cold Weather
411348,2010-02-13,Colivia,The Cage
73865,2011-01-01,Come trovare nel modo giusto l'uomo sbagliato,Come trovare nel modo giusto l'uomo sbagliato
45368,2010-04-28,Comme les 5 doigts de la main,Comme les 5 doigts de la main
73976,2010-10-15,Como Esquecer,So Hard to Forget
122078,2010-06-20,Confined,Confined
182483,2010-02-19,Consent,Consent
49830,2010-03-29,Contagion,Bio Slime
268874,2011-01-01,Contratiempo,Setback
45094,2010-10-15,Conviction,Conviction
50119,2010-08-19,Cool Dog,Cool Dog
47055,2010-11-08,Cool It,Cool It
50105,2010-11-16,Coopers' Camera,Coopers' Camera
23742,2010-02-26,Cop Out,Cop Out
41271,2010-05-16,Copacabana,Copacabana
48303,2010-05-19,Copie conforme,Certified Copy
50021,2010-11-12,Cornelis,Cornelis
36956,2010-04-30,Cosa voglio di più,Come Undone
39026,2010-05-24,Costa Rican Summer,Costa Rican Summer
50420,2010-01-25,Countdown to Zero,Countdown to Zero
45272,2010-12-22,Country Strong,Country Strong
40194,2010-02-24,Coursier,Paris Express
48740,2010-07-30,Coyote Falls,Coyote Falls
35458,2010-01-08,Crazy on the Outside,Crazy on the Outside
53404,2010-08-09,Crime d'amour,Love Crime
73594,2010-01-22,Cuccioli - Il codice di Marco Polo,Pet Pals and Marco Polo's Code
63049,2010-06-01,Curling,Curling
100212,2010-01-01,Cutback,Cutback
729066,2010-04-12,Cynthia todavía tiene las llaves,Cynthia todavía tiene las llaves
39053,2010-06-18,Cyrus,Cyrus
47891,2010-10-01,Cyrus: Mind of a Serial Killer,Cyrus: Mind of a Serial Killer
60084,2010-12-03,Cánh Đồng Bất Tận,Floating Lives
53485,2010-08-10,D'amour et d'eau fraîche,Living on Love Alone
58251,2010-04-28,Daddy Longlegs,Daddy Longlegs
278778,2010-06-07,Dancing Ninja,Dancing Ninja
71727,2010-10-30,Danilo Gentili: Politicamente Incorreto,Danilo Gentili: Politicamente Incorreto
438398,2010-01-22,Danny Boy,Danny Boy
53354,2010-03-21,Dans ton sommeil,In Their Sleep
31967,2010-02-09,Dante's Inferno: An Animated Epic,Dante's Inferno: An Animated Epic
50065,2010-11-22,Dara Ó Briain: This Is the Show,Dara Ó Briain: This Is the Show
37816,2010-05-22,Dark Island,Dark Island
39322,2010-06-25,Dark Nature,Dark Nature
45959,2010-03-27,Dark Relic,Dark Relic
50604,2010-03-06,Dark Woods,Dark Woods
51969,2010-10-07,Das Ende ist mein Anfang,The End Is My Beginning
60534,2010-08-13,Das letzte Schweigen,The Silence
73889,2010-09-03,Das Lied in mir,The Day I Was Not Born
35056,2010-04-08,Date Night,Date Night
135717,2010-04-18,David Blaine: What Is Magic?,David Blaine: What Is Magic?
41994,2010-05-25,David Cross: Bigger and Blackerer,David Cross: Bigger and Blackerer
52254,2010-05-06,David Wants to Fly,David Wants to Fly
40619,2010-06-17,Day & Night,Day & Night
19901,2010-01-06,Daybreakers,Daybreakers
46718,2010-09-28,DC Showcase: Green Arrow,DC Showcase: Green Arrow
41988,2010-07-27,DC Showcase: Jonah Hex,DC Showcase: Jonah Hex
38180,2010-02-23,DC Showcase: The Spectre,DC Showcase: The Spectre
86566,2010-10-19,De día y de noche,By Day and by Night
62339,2010-11-25,De Eetclub,The Dinner Club
46024,2010-04-15,De Gelukkige Huisvrouw,The Happy Housewife
72875,2010-10-14,De mayor quiero ser soldado,I Want to Be a Soldier
62156,2010-12-31,De Pernas pro Ar,Head Over Heels
51072,2010-12-08,De vrais mensonges,Beautiful Lies
50023,2010-12-03,Dead Awake,Dead Awake
46202,2010-08-26,Dead Cert,Dead Cert
77594,2010-10-09,Dead West,Dead West
65036,2010-04-25,Deadly Honeymoon,Deadly Honeymoon
36147,2010-04-20,Deadly Impact,Deadly Impact
22971,2010-02-04,Dear John,Dear John
51512,2010-05-10,Dear Mr. Gacy,Dear Mr. Gacy
39453,2010-06-15,Death and Cremation,Death and Cremation
34803,2010-04-15,Death at a Funeral,Death at a Funeral
51620,2010-11-12,Death Race 2,Death Race 2
49388,2010-10-10,Deeper,Deeper
236630,2010-07-30,Deeper Than Yesterday,Deeper Than Yesterday
56242,2010-01-26,Demonic Toys: Personal Demons,Demonic Toys: Personal Demons
46064,2010-08-13,Den Brother,Den Brother
54524,2010-02-26,Der Räuber,The Robber
162374,2010-11-15,Dernier étage gauche gauche,Top Floor Left Wing
52128,2010-03-17,Dersimiz: Atatürk,Dersimiz: Atatürk
46332,2010-09-08,Des hommes et des dieux,Of Gods and Men
259872,2010-02-19,Des jours plus belles que la nuit,Skin. Like. Sun.
250385,2010-08-05,Despair,Despair
20352,2010-07-08,Despicable Me,Despicable Me
52249,2010-12-29,Det røde kapel,The Red Chapel
108993,2010-01-16,Detention,Detention
51285,2010-09-16,Detyam do 16...,PG 16...
75220,2010-09-26,Deus Irae,Deus Irae
64074,2010-05-19,Deux de la Vague,Two in the Wave
44040,2010-09-16,Devil,Devil
47177,2010-08-21,Devil's Playground,Devil's Playground
21187,2010-04-16,Diagnosis: Death,Diagnosis: Death
33217,2010-03-19,Diary of a Wimpy Kid,Diary of a Wimpy Kid
109979,2010-07-04,Diciotto anni dopo,18 Years Later
62638,2010-10-15,DiDi Hollywood,DiDi Hollywood
53861,2010-01-06,Die,Die
109463,2010-10-30,Die Farbe,The Color Out of Space
44246,2010-03-11,Die Fremde,When We Leave
42293,2010-02-14,Die Friseuse,The Hairdresser
59578,2010-04-01,Die Jagd nach der heiligen Lanze,Spear of Destiny
63077,2010-11-04,Die kommenden Tage,The Coming Days
59255,2010-10-01,Die unabsichtliche Entführung der Frau Elfriede Ott,The Unintentional Kidnapping of Mrs. Elfriede Ott
46873,2010-10-05,Die Wanderhure,The Royal Siren
58280,2010-05-01,Dik Trom,Dik Trom
354261,2010-06-16,Dinero fácil,Easy Money
38778,2010-07-30,Dinner for Schmucks,Dinner for Schmucks
44809,2010-06-26,Dinocroc vs. Supergator,Dinocroc vs. Supergator
35074,2010-03-13,Dinoshark,Dinoshark
70695,2010-09-12,Dirty Girl,Dirty Girl
73852,2010-03-13,Dirty Pictures,Dirty Pictures
69932,2010-11-01,Disarmed,Special Ops
200094,2010-08-06,Disconnect,Disconnect
53923,2010-07-08,Djinns,Stranded
53778,2010-10-15,DMT: The Spirit Molecule,DMT: The Spirit Molecule
53284,2010-10-08,Do Dooni Chaar,Do Dooni Chaar
315620,2010-12-25,Doctor Who: A Christmas Carol,Doctor Who: A Christmas Carol
553346,2010-11-08,Doctor Who: Meanwhile in the TARDIS: Part 1,Doctor Who: Meanwhile in the TARDIS: Part 1
553351,2010-11-09,Doctor Who: Meanwhile in the TARDIS: Part 2,Doctor Who: Meanwhile in the TARDIS: Part 2
43920,2010-04-24,Dog Pound,Dog Pound
46261,2010-11-06,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark
60524,2010-02-02,Don't Fade Away,Don't Fade Away
42273,2010-07-13,Don't You Forget About Me,Don't You Forget About Me
474102,2010-06-04,Donde duerme el Horror,The Accursed
51256,2010-12-07,Donkey's Christmas Shrektacular,Donkey's Christmas Shrektacular
53866,2010-10-06,Donnant donnant,Fair is Fair
43541,2010-04-01,Dos hermanos,Brother and Sister
48495,2010-07-20,Double Wedding,Double Wedding
499137,2010-01-05,Douze hommes en colère,Douze hommes en colère
42151,2010-07-30,Down Terrace,Down Terrace
44216,2010-02-24,Downstream,World's End
79168,2010-07-25,Drama,Drama
44211,2010-03-07,Draquila - L'Italia che trema,Draquila: Italy Trembles
334931,2010-12-07,Dreams: Cinema of the Subconscious,Dreams: Cinema of the Subconscious
53256,2010-12-23,Drei,Three
49250,2010-01-23,Drones,Drones
41733,2010-11-03,Due Date,Due Date
261622,2010-01-20,Dödsängeln,Wallander 22 - Angel of Death
84134,2010-04-13,Earth: Making of a Planet,Earth: Making of a Planet
337514,2010-05-01,East of Main Street: Asians Aloud,East of Main Street: Asians Aloud
37735,2010-09-16,Easy A,Easy A
38167,2010-08-12,Eat Pray Love,Eat Pray Love
12201,2010-01-28,Edge of Darkness,Edge of Darkness
35963,2010-01-22,Ejder Kapanı,Dragon Trap
71107,2010-09-09,Eksperimentet,The Experiment
87017,2010-01-20,El cuarto de Leo,Leo's Room
97131,2010-07-23,El diario de Carlota,The Diary of Carlota
57413,2010-09-24,El gran Vázquez,The Great Vazquez
52629,2010-09-03,El Infierno,El Infierno
53739,2010-06-03,El mal ajeno,For the Good of Others
87680,2010-10-01,El monstro del mar!,Monstro!
88278,2010-12-25,El paseo,The Trip
48245,2010-09-16,El Rati Horror Show,The Rati Horror Show
203151,2010-10-28,El Sanatorio,The Sanatorium
127724,2010-12-03,El secreto,The Secret
56519,2010-11-03,"El Sicario, Room 164","El Sicario, Room 164"
82939,2010-03-12,El vuelco del cangrejo,Crab Trap
56743,2010-06-25,Elena Undone,Elena Undone
40900,2010-02-13,Elevator Girl,Elevator Girl
65327,2010-08-05,Elimination,Elimination
53457,2010-09-16,Elle s'appelait Sarah,Sarah's Key
56929,2010-04-26,Elle: A Modern Cinderella Tale,Elle: A Modern Cinderella Tale
135330,2010-03-23,Embracing Chaos: Making The African Queen,Embracing Chaos: Making The African Queen
117864,2010-06-01,En apparence,Fatal Romance
240500,2010-11-18,En colo,Holiday Camp
31035,2010-03-19,En ganske snill mann,A Somewhat Gentle Man
304767,2010-12-12,En la opera,At the Opera
94622,2010-02-28,Encounter with Danger,Encounter with Danger
88745,2011-01-01,END:CIV,END:CIV
53980,2010-02-17,Ensemble c'est trop,Together Is Too Much
44962,2010-04-07,"Ensemble, nous allons vivre une très, très grande histoire d'amour...",A Very Very Beautiful Love Story
59835,2010-11-26,Entrelobos,Among Wolves
89375,2010-03-16,Eric Antoine - Réalité ou illusion,Eric Antoine - Réalité ou illusion
75828,2010-09-16,Erratum,Erratum
48243,2010-09-06,Essential Killing,Essential Killing
213636,2010-01-22,Estrada para Ythaca,Road to Ythaca
39840,2010-03-26,"Eu când vreau să fluier, fluier","If I Want to Whistle, I Whistle"
